text_form	form	lemma	pos
არამედ	არამედ	არამედ	I+Conj
ღმერთმან,	ღმერთმან	ღმერთი	N+Com
რომელსა	რომელსა	რომელი (იგი)	PRO+Rel
არავისი	არავისი	არავინ	PRO+Ind
ჰნებავს	ჰნებავს	ნება	V+Mas
წარწყმედაჲ,	წარწყმედაჲ	წარწყმედაჲ	N+Com
მიუვლინა	მიუვლინა	მივლინება	V+Mas
გულსა	გულსა	გული	N+Com
მისსა	მისსა	მისი	PRO+Pos3s
კეთილი	კეთილი	კეთილი	V+Part
განზრახვაჲ.	განზრახვაჲ	განზრახვაჲ	N+Com
აღდგა	აღდგა	აღდგომა	V+Mas
და	და	და	I+Conj
განიპყრნა	განიპყრნა	განპყრობა	V+Mas
ჴელნი	ჴელნი	ჴელი	N+Com
თჳსნი	თჳსნი	თჳსი	PRO+Pos3s
ღმრთისა	ღმრთისა	ღმერთი	N+Com
მიერ	მიერ	მიერ	I+Prep
და	და	და	I+Conj
თქუა:	თქუა	თქუმა	V+Mas
«დიდებაჲ	დიდებაჲ	დიდებაჲ	N+Com
შენდა,	შენდა	შენ	PRO+Per2s
ქრისტე	ქრისტე	ქრისტე	N+Ant
ღმერთო,	ღმერთო	ღმერთი	N+Com
რაჲმე	რაჲმე	რაჲმე	PRO+Ind
არს	არს	ყოფა	V+Mas
საქმე	საქმე	საქმჱ	V+Part
ესე»?	ესე	ესე	PRO+Dem
და	და	და	I+Conj
ვაებაჲ	ვაებაჲ	ვაებაჲ	N+Com
მისცა	მისცა	მიცემა	V+Mas
მტერსა.	მტერსა	მტერი	N+Com
ხოლო	ხოლო	ხოლო	I+Conj
მეფემან	მეფემან	მეფჱ	N+Com
წარავლინნა	წარავლინნა	წარვლინება	V+Mas
მოციქულნი	მოციქულნი	მოციქული	V+Part
საბერძნეთა	საბერძნეთა	საბერძნეთი	N+Top
და	და	და	I+Conj
ითხოვა	ითხოვა	თხოვა	V+Mas
მეფისაგან	მეფისაგან	მეფჱ@გან	N+Com@I+Prep
და	და	და	I+Conj
პატრიაქისა	პატრიაქისა	პატრიარქი	N+Com
კათალიკოზი.	კათალიკოზი	კათალიკოზი	N+Com
და	და	და	I+Conj
მოსცეს	მოსცეს	მოცემა	V+Mas
კათალიკოზი	კათალიკოზი	კათალიკოზი	N+Com
პეტრე.	პეტრე	პეტრე	N+Ant
და	და	და	I+Conj
თანა	თანა	თანა	I+Prep
ჰყვანდა	ჰყვანდა	ყვანება	V+Mas
სამოელ	სამოელ	სამოელ	N+Ant
მონაზონი,	მონაზონი	მონაზონი	N+Com
კაცი	კაცი	კაცი	N+Com
წმიდაჲ	წმიდაჲ	წმიდაჲ	A
და	და	და	I+Conj
ღირსი.	ღირსი	ღირსი	A
და	და	და	I+Conj
აღაშჱნა	აღაშჱნა	აღშჱნება	V+Mas
ქუემოჲ	ქუემოჲ	ქუემოჲ	A
ეკლესიაჲ	ეკლესიაჲ	ეკლესიაჲ	N+Com
ვახტანგ	ვახტანგ	ვახტანგ	N+Ant
მეფემან	მეფემან	მეფჱ	N+Com
და	და	და	I+Conj
დასუა	დასუა	დასუმა	V+Mas
მუნ	მუნ	მუნ	I+Adv
შიგან	შიგან	შიგან	I+Adv
პეტრე	პეტრე	პეტრე	N+Ant
კათალიკოზი.	კათალიკოზი	კათალიკოზი	N+Com
და	და	და	I+Conj
ესე	ესე	ესე	PRO+Dem
იყო	იყო	ყოფა	V+Mas
ქართლის	ქართლის	ქართლი	N+Top
მოქცევითგან	მოქცევითგან	მოქცევაჲ@გან	N+Com@I+Prep
მეას	მეას	მეასჱ	NUM+Ord
სამეოცდამეათესა	სამეოცდამეათესა	სამეოცდამეათჱ	NUM+Ord
წელსა.	წელსა	წელი	N+Com
მეფენი	მეფენი	მეფჱ	N+Com
გარდაცვალებულ	გარდაცვალებულ	გარდაცვალებული	V+Part
იყვნეს	იყვნეს	ყოფა	V+Mas
ათნი	ათნი	ათი	NUM+Car
და	და	და	I+Conj
მთავარებისკოპოსნი	მთავარებისკოპოსნი	მთავარეპისკოპოსი	N+Com
ცამეტნი.	ცამეტნი	ცამეტი	NUM+Car
და	და	და	I+Conj
აქაჲთგან	აქაჲთგან	აქა@გან	I+Adv@I+Prep
იწყეს	იწყეს	წყება	V+Mas
კათალიკოზთა	კათალიკოზთა	კათალიკოზი	N+Com
მამადმთავრობად	მამადმთავრობად	მამათმთავრობაჲ	N+Com
და	და	და	I+Conj
მწყემსა	მწყემსა	მწყემსი	V+Part
ერისა.	ერისა	ერი	N+Com
პირველი	პირველი	პირველი	NUM+Ord
კათალიკოზი	კათალიკოზი	კათალიკოზი	N+Com
იყო	იყო	ყოფა	V+Mas
პეტრე	პეტრე	პეტრე	N+Ant
ვახტანგ	ვახტანგ	ვახტანგ	N+Ant
მეფისა	მეფისა	მეფჱ	N+Com
ზე.	ზე	ზე	I+Prep
და	და	და	I+Conj
მეთერთმეტჱ	მეთერთმეტჱ	მეათერთმეტჱ	NUM+Ord
მეფობდა	მეფობდა	მეფობა	V+Mas
დაჩი	დაჩი	დაჩი	N+Ant
უჟარმელი	უჟარმელი	უჟარმელი	A
და	და	და	I+Conj
კათალიკოზი	კათალიკოზი	კათალიკოზი	N+Com
იყო	იყო	ყოფა	V+Mas
სამოელ.	სამოელ	სამოელ	N+Ant
და	და	და	I+Conj
მისსა	მისსა	მისი	PRO+Pos3s
ზე	ზე	ზე	I+Prep
ქალაქსა	ქალაქსა	ქალაქი	N+Com
ტფილისს	ტფილისს	ტფილისი	N+Top
კაცნი	კაცნი	კაცი	N+Com
დასხდეს	დასხდეს	დასხმა	V+Mas
და	და	და	I+Conj
〈მცხეთას〉	მცხეთას	მცხეთა	N+Top
მარიამ-წმიდაჲ	მარიამ-წმიდაჲ	მარიამ@წმიდაჲ	N+Ant@A
ეკლესიაჲ	ეკლესიაჲ	ეკლესიაჲ	N+Com
აღაშჱნეს.	აღაშჱნეს	აღშჱნება	V+Mas
და	და	და	I+Conj
კათალიკოზი	კათალიკოზი	კათალიკოზი	N+Com
იყო	იყო	ყოფა	V+Mas
პეტრე	პეტრე	პეტრე	N+Ant
მესამჱ.	მესამჱ	მესამჱ	NUM+Ord
მეთორმეტჱ	მეთორმეტჱ	მეათორმეტჱ	NUM+Ord
მეფობდა	მეფობდა	მეფობა	V+Mas
ბაკურ,	ბაკურ	ბაკურ	N+Ant
ძჱ	ძჱ	ძჱ	N+Com
დაჩისი	დაჩისი	დაჩი	N+Ant
და	და	და	I+Conj
კათალიკოზი	კათალიკოზი	კათალიკოზი	N+Com
იყო	იყო	ყოფა	V+Mas
[სამოელ]	სამოელ	სამოელ	N+Ant
მეოთხჱ.	მეოთხჱ	მეოთხჱ	NUM+Ord
და	და	და	I+Conj
მეცამეტე	მეცამეტე	მეცამეტჱ	NUM+Ord
ფარსმან	ფარსმან	ფარსმან	N+Ant
მეფობდა.	მეფობდა	მეფობა	V+Mas
