text_form	form	lemma	pos
ἀγοράν,	ἀγοράν	ἀγορά	N+Com
πόρρω	πόρρω	πρόσω	I+AdvPr
κειμένην,	κειμένην	κεῖμαι	V
ἀπίωμεν	ἀπίωμεν	ἄπειμι (εἶμι)	V
τὰ	τά	ὁ	DET
πρὸς	πρός	πρός	I+Prep
χρείαν	χρείαν	χρεία	N+Com
ὠνούμενοι,	ὠνούμενοι	ὠνέομαι (–έω)	V
παρέξομεν	παρέξομεν	παρέχω	V
ὑπὸ	ὑπό	ὑπό	I+Prep
τῆς	τῆς	ὁ	DET
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
ἐρημίας	ἐρημίας	ἐρημία	N+Com
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
αὐτοῖς,	αὐτοῖς	αὐτός	PRO+Dem
μηδένα	μηδένα	μηδείς	PRO+Ind
πόνον	πόνον	πόνος	N+Com
μηδαμῶς	μηδαμῶς	μηδαμῶς	I+Adv
προϋπενεγκοῦσι.»]	προϋπενεγκοῦσι	προϋποφέρω	V
Καλῶς	καλῶς	καλῶς	I+Adv
οὖν	οὖν	οὖν	I+Part
διὰ	διά	διά	I+Prep
πάντων	πάντων	πᾶς	A
καί,	καί	καί	I+Part
ὡς	ὡς	ὡς (ὅς)	I+Conj
παρεῖχεν	παρεῖχεν	παρέχω	V
ἡ	ἡ	ὁ	DET
δύναμις,	δύναμις	δύναμις	N+Com
παρεσκευασμένων	παρεσκευασμένων	παρασκευάζω	V
ἁπάντων	ἁπάντων	ἅπας	A
πάντα	πάντα	πᾶς	A
παθεῖν	παθεῖν	πάσχω	V
ὑπὲρ	ὑπέρ	ὑπέρ	I+Prep
τῆς	τῆς	ὁ	DET
πατρίδος,	πατρίδος	πατρίς	A
προθυμίαν	προθυμίαν	προθυμία	N+Com
πάντες	πάντες	πᾶς	A
ἐνεδειξάμεθα	ἐνεδειξάμεθα	ἐνδείκνυμι	V
τὴν	τήν	ὁ	DET
αὐτὴν	αὐτήν	αὐτός	PRO+Dem
καὶ	καί	καί	I+Part
τὴν	τήν	ὁ	DET
ἐλπίδα	ἐλπίδα	ἐλπίς	N+Com
πᾶσαν	πᾶσαν	πᾶς	A
ἐπὶ	ἐπί	ἐπί	I+Prep
θεῷ	θεῷ	θεός	N+Com
καὶ	καί	καί	I+Part
τῷ	τῷ	ὁ	DET
Μυροβλύτῃ	μυροβλύτῃ	μυροβλύτης	A
Μάρτυρι	μάρτυρι	μάρτυς	N+Com
σαλεύοντες	σαλεύοντες	σαλεύω	V
ἦμεν	ἦμεν	εἰμί	V
καὶ	καί	καί	I+Part
περιεσκοποῦμεν	περιεσκοποῦμεν	περισκοπέω	V
νύκτωρ	νύκτωρ	νύκτωρ	I+Adv
καὶ	καί	καί	I+Part
μεθ´	μεθ´	μετά	I+Prep
ἡμέραν	ἡμέραν	ἡμέρα	N+Com
τὴν	τήν	ὁ	DET
ἔφοδον	ἔφοδον	ἔφοδος (ἡ)	N+Com
τῶν	τῶν	ὁ	DET
βαρβάρων,	βαρβάρων	βάρβαρος	A
καθ´	καθ´	κατά	I+Prep
ἑκάστην	ἑκάστην	ἕκαστος	PRO+Ind
κατὰ	κατά	κατά	I+Prep
τὰς	τάς	ὁ	DET
ἀγγελίας	ἀγγελίας	ἀγγελία	N+Com
αὐτοὺς	αὐτούς	αὐτός	PRO+Dem
ἐκδεχόμενοι.	ἐκδεχόμενοι	ἐκδέχομαι	V
Ἡμέραι	ἡμέραι	ἡμέρα	N+Com
παρῆλθον	παρῆλθον	παρέρχομαι	V
αὖθις	αὖθις	αὖθις	I+Adv
ὀλίγαι	ὀλίγαι	ὀλίγος	A
καὶ	καί	καί	I+Part
τρίτος	τρίτος	τρίτος	NUM+Ord
ἄγγελος	ἄγγελος	ἄγγελος	N+Com
ἤδη	ἤδη	ἤδη	I+Adv
πρὸς	πρός	πρός	I+Prep
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
ἀφῖκτο,	ἀφῖκτο	ἀφικνέομαι	V
τὴν	τήν	ὁ	DET
εἰς	εἰς	εἰς	I+Prep
τὰ	τά	ὁ	DET
Λαγκαδᾶ	λαγκαδᾶ	Λαγκαδᾶ	N+Top
τοῦ	τοῦ	ὁ	DET
Μουράτου	μουράτου	Μουράτης	N+Ant
δηλῶν	δηλῶν	δηλόω	V
ἄφιξιν	ἄφιξιν	ἄφιξις	N+Com
καὶ	καί	καί	I+Part
ὡς	ὡς	ὡς (ὅς)	I+Conj
οὐχ	οὐχ	οὐ	I+Neg
ἱκανὸν	ἱκανόν	ἱκανός	A
τὸ	τό	ὁ	DET
πεδίον,	πεδίον	πεδίον	N+Com
εἰς	εἰς	εἰς	I+Prep
πολὺ	πολύ	πολύς	A
μῆκος	μῆκος	μῆκος	N+Com
ἐκτεταμένον	ἐκτεταμένον	ἐκτείνω	V
ἐκεῖνο,	ἐκεῖνο	ἐκεῖνος	PRO+Dem
πρὸς	πρός	πρός	I+Prep
τοσαύτην	τοσαύτην	τοσοῦτος	PRO+Dem
πληθὺν	πληθύν	πληθύς	N+Com
στρατευμάτων·	στρατευμάτων	στράτευμα	N+Com
διήγγειλε	διήγγειλε	διαγγέλλω	V
δὲ	δέ	δέ	I+Part
καὶ	καί	καί	I+Part
τὴν	τήν	ὁ	DET
παρασκευὴν	παρασκευήν	παρασκευή	N+Com
ὑπὲρ	ὑπέρ	ὑπέρ	I+Prep
λόγον	λόγον	λόγος	N+Com
οὖσαν	οὖσαν	εἰμί	V
καὶ	καί	καί	I+Part
μὴ	μή	μή	I+Neg
ῥᾳδίαν	ῥᾳδίαν	ῥᾴδιος	A
ῥηθῆναι.	ῥηθῆναι	ἐρῶ	V
Πάλιν	πάλιν	πάλιν	I+Adv
οὖν	οὖν	οὖν	I+Part
ἡμεῖς	ἡμεῖς	ἡμεῖς	PRO+Per1p
ἐν	ἐν	ἐν	I+Prep
σπουδῇ	σπουδῇ	σπουδή	N+Com
καὶ	καί	καί	I+Part
πάλιν	πάλιν	πάλιν	I+Adv
ἐν	ἐν	ἐν	I+Prep
ἐπιμελείᾳ	ἐπιμελείᾳ	ἐπιμέλεια	N+Com
μεγάλῃ.	μεγάλῃ	μέγας	A
Παρῆν	παρῆν	πάρειμι (εἰμί)	V
δὲ	δέ	δέ	I+Part
ἡ	ἡ	ὁ	DET
κυρία	κυρία	κύριος α ον	A
τῶν	τῶν	ὁ	DET
ἡμερῶν,	ἡμερῶν	ἡμέρα	N+Com
καὶ	καί	καί	I+Part
περὶ	περί	περί	I+Prep
μέσας	μέσας	μέσος	A
νύκτας	νύκτας	νύξ	N+Com
σεισμὸς	σεισμός	σεισμός	N+Com
τῇ	τῇ	ὁ	DET
πόλει	πόλει	πόλις	N+Com
γίνεται	γίνεται	γίγνομαι	V
μέγας	μέγας	μέγας	A
καὶ	καί	καί	I+Part
φόβον	φόβον	φόβος	N+Com
ταῖς	ταῖς	ὁ	DET
ἁπάντων	ἁπάντων	ἅπας	A
ἐνῆκε	ἐνῆκε	ἐνίημι	V
ψυχαῖς,	ψυχαῖς	ψυχή	N+Com
τεκμήριόν	τεκμήριον	τεκμήριον	N+Com
τε	τε	τε	I+Part
τοῦτο	τοῦτο	οὗτος	PRO+Dem
οὐκ	οὐκ	οὐ	I+Neg
ἀγαθῶν	ἀγαθῶν	ἀγαθός	A
ἡγήσαντο	ἡγήσαντο	ἡγέομαι	V
πάντες	πάντες	πᾶς	A
πραγμάτων·	πραγμάτων	πρᾶγμα	N+Com
οὕτω	οὕτω	οὕτως	I+Adv
γάρ,	γάρ	γάρ	I+Part
οἳ	οἵ	ὅς ἥ ὅ	PRO+Rel
πρὸ	πρό	πρό	I+Prep
μακροῦ	μακροῦ	μακρός	A
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
ἐκεῖνοι	ἐκεῖνοι	ἐκεῖνος	PRO+Dem
συνέσειον	συνέσειον	συσσείω	V
[συ]σεισμοί,	συσεισμοί	συσσεισμός	N+Com
παρεσκεύασαν	παρεσκεύασαν	παρασκευάζω	V
τοὺς	τούς	ὁ	DET
ἀνθρώπους	ἀνθρώπους	ἄνθρωπος	N+Com
καὶ	καί	καί	I+Part
τοιαύτην	τοιαύτην	τοιοῦτος	PRO+Dem
ἔδωκαν	ἔδωκαν	δίδωμι	V
ὑπόληψιν	ὑπόληψιν	ὑπόληψις	N+Com
ἔχειν	ἔχειν	ἔχω	V
ἀνωμαλίας	ἀνωμαλίας	ἀνωμαλία	N+Com
πραγμάτων	πραγμάτων	πρᾶγμα	N+Com
κἀκεῖνοι	κἀκεῖνοι	καί@ἐκεῖνος	I+Part@PRO+Dem
προηγγελκότες	προηγγελκότες	προαγγέλλω	V
καὶ	καί	καί	I+Part
δεινῶν	δεινῶν	δεινός	A
ἑσμὸν	ἑσμόν	ἑσμός	N+Com
ἐπαγαγόντες	ἐπαγαγόντες	ἐπάγω	V
τῇ	τῇ	ὁ	DET
πόλει.	πόλει	πόλις	N+Com
Καὶ	καί	καί	I+Part
τοῦτο	τοῦτο	οὗτος	PRO+Dem
μὲν	μέν	μέν	I+Part
νυκτός.	νυκτός	νύξ	N+Com
Ἀρξαμένης	ἀρξαμένης	ἄρχω	V
δὲ	δέ	δέ	I+Part
τῆς	τῆς	ὁ	DET
ἕω	ἕω	ἕως (ἑῷος)	N+Com
καὶ	καί	καί	I+Part
τοῦ	τοῦ	ὁ	DET
ἡλίου	ἡλίου	ἥλιος	N+Com
καθαρῶς	καθαρῶς	καθαρῶς	I+Adv
οὔπω	οὔπω	οὔπω	I+Adv
τῇ	τῇ	ὁ	DET
γῇ	γῇ	γῆ	N+Com
τὰς	τάς	ὁ	DET
ἀκτῖνας	ἀκτῖνας	ἀκτίς	N+Com
ἐπαφιέντος,	ἐπαφιέντος	ἐπαφίημι	V
τῆς	τῆς	ὁ	DET
στρατιᾶς	στρατιᾶς	στρατιά	N+Com
τι	τι	τις	PRO+Ind
μέρος	μέρος	μέρος	N+Com
ὁρᾶται	ὁρᾶται	ὁράω	V
τῇ	τῇ	ὁ	DET
πόλει	πόλει	πόλις	N+Com
προβάλλον,	προβάλλον	προβάλλω	V
μήτε	μήτε	μήτε	I+Part
σημαίαν,	σημαίαν	σημαία	N+Com
ὡς	ὡς	ὡς (ὅς)	I+Conj
ἔθος,	ἔθος	ἔθος	N+Com
ἠρμένην	ἠρμένην	αἴρω	V
ἔχοντες,	ἔχοντες	ἔχω	V
μήτε	μήτε	μήτε	I+Part
βαδίζοντες	βαδίζοντες	βαδίζω	V
ἰλαδόν.	ἰλαδόν	ἰλαδόν	I+Adv
Ὁ	ὁ	ὁ	DET
δὲ	δέ	δέ	I+Part
τρόπος·	τρόπος	τρόπος	N+Com
ἔδοξε	ἔδοξε	δοκέω	V
τῷ	τῷ	ὁ	DET
Μουράτῃ	μουράτῃ	Μουράτης	N+Ant
φιλίοις	φιλίοις	φίλιος	A
τισὶ	τισι	τις	PRO+Ind
τοὺς	τούς	ὁ	DET
ἐνοικοῦντας	ἐνοικοῦντας	ἐνοικέω	V
ἡμᾶς	ἡμᾶς	ἡμεῖς	PRO+Per1p
τῇ	τῇ	ὁ	DET
πόλει	πόλει	πόλις	N+Com
ῥήμασιν	ῥήμασιν	ῥῆμα	N+Com
ὑπελθεῖν	ὑπελθεῖν	ὑπέρχομαι	V
πρότερον,	πρότερον	πρότερος	A
ὥστε	ὥστε	ὥστε	I+Conj
μή	μή	μή	I+Neg
τι	τι	τις	PRO+Ind
τῶν	τῶν	ὁ	DET
ἐν	ἐν	ἐν	I+Prep
ὑστέροις	ὑστέροις	ὕστερος	A
συμβεβηκότων	συμβεβηκότων	συμβαίνω	V
γενέσθαι	γενέσθαι	γίγνομαι	V
καὶ	καί	καί	I+Part
κακ〈ῶς〉	κακῶς	κακῶς	I+Adv
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
ἁλῶναι·	ἁλῶναι	ἁλίσκομαι	V
ὑπέτρεφον	ὑπέτρεφον	ὑποτρέφω	V
γὰρ	γάρ	γάρ	I+Part
ἐλπίδες	ἐλπίδες	ἐλπίς	N+Com
τοῖς	τοῖς	ὁ	DET
αὐτοῦ	αὐτοῦ	αὐτός	PRO+Dem
λόγοις	λόγοις	λόγος	N+Com
ταύτην	ταύτην	οὗτος	PRO+Dem
εὐθὺς	εὐθύς	εὐθύς	A
ὑποκλῖναι	ὑποκλῖναι	ὑποκλίνω	V
καὶ	καί	καί	I+Part
μὴ	μή	μή	I+Neg
ἂν	ἄν	ἄν	I+Part
ἑλέσθαι	ἑλέσθαι	αἱρέω	V
κρατηθῆναι	κρατηθῆναι	κρατέω	V
διὰ	διά	διά	I+Prep
πολέμου.	πολέμου	πόλεμος	N+Com
Τοῦτο	τοῦτο	οὗτος	PRO+Dem
δ´	δ´	δέ	I+Part
ἐποίησε	ἐποίησε	ποιέω	V
δυοῖν	δυοῖν	δύο	NUM+Car
ἕνεκα,	ἕνεκα	ἕνεκα	I+AdvPr
τοῦ	τοῦ	ὁ	DET
τε	τε	τε	I+Part
μὴ	μή	μή	I+Neg
πόλεμον	πόλεμον	πόλεμος	N+Com
ὑποστῆναι	ὑποστῆναι	ὑφίστημι	V
τὸν	τόν	ὁ	DET
μυριάνθρωπον	μυριάνθρωπον	μυριάνθρωπος	A
ἐκεῖνον	ἐκεῖνον	ἐκεῖνος	PRO+Dem
στρατόν,	στρατόν	στρατός	N+Com
εἶτ´	εἶτ´	εἶτα	I+Adv
ἀποτυχόντα,	ἀποτυχόντα	ἀποτυγχάνω	V
μεγάλην	μεγάλην	μέγας	A
αἰσχύνην	αἰσχύνην	αἰσχύνη	N+Com
ὀφλῆσαι	ὀφλῆσαι	ὀφλισκάνω	V
καὶ	καί	καί	I+Part
τοῦ	τοῦ	ὁ	DET
πεισθῆναι	πεισθῆναι	πείθω	V
τοῖς	τοῖς	ὁ	DET
λόγοις	λόγοις	λόγος	N+Com
τῶν	τῶν	ὁ	DET
ἐπειγόντων	ἐπειγόντων	ἐπείγω	V
αὐτὸν	αὐτόν	αὐτός	PRO+Dem
ἐπὶ	ἐπί	ἐπί	I+Prep
τὴν	τήν	ὁ	DET
πόλιν	πόλιν	πόλις	N+Com
ἀφῖχθαι·	ἀφῖχθαι	ἀφικνέομαι	V
καὶ	καί	καί	I+Part
γὰρ	γάρ	γάρ	I+Part
ἦσαν	ἦσαν	εἰμί	V
οἱ	οἱ	ὁ	DET
τοῦτον	τοῦτον	οὗτος	PRO+Dem
ἀεὶ	ἀεί	ἀεί	I+Adv
συνωθοῦντες	συνωθοῦντες	συνωθέω	V
καὶ	καί	καί	I+Part
πείθοντες,	πείθοντες	πείθω	V
ὡς,	ὡς	ὡς (ὅς)	I+Conj
εἰ	εἰ	εἰ	I+Conj
μόνον	μόνον	μόνος	A
ὀφθείη,	ὀφθείη	ὁράω	V
ταύτην	ταύτην	οὗτος	PRO+Dem
ἑτοίμως	ἑτοίμως	ἑτοίμως	I+Adv
ἄνευ	ἄνευ	ἄνευ	I+AdvPr
πολέμου	πολέμου	πόλεμος	N+Com
καὶ	καί	καί	I+Part
πόνων	πόνων	πόνος	N+Com
λαβεῖν.	λαβεῖν	λαμβάνω	V
Πέπομφε	πέπομφε	πέμπω	V
τοίνυν	τοίνυν	τοίνυν	I+Part
ἄνδρας	ἄνδρας	ἀνήρ	N+Com
χριστιανούς,	χριστιανούς	χριστιανός	A
οὐκ	οὐκ	οὐ	I+Neg
ἀγνῶτας,	ἀγνῶτας	ἀγνώς	A
πόλεων	πόλεων	πόλις	N+Com
ἐξ	ἐξ	ἐκ	I+Prep
ἑτέρων,	ἑτέρων	ἕτερος	PRO+Ind
ἡμῖν	ἡμῖν	ἡμεῖς	PRO+Per1p
τὰ	τά	ὁ	DET
σωτήρια	σωτήρια	σωτήριος	A
συμβουλεύσοντας	συμβουλεύσοντας	συμβουλεύω	V
καὶ	καί	καί	I+Part
κατὰ	κατά	κατά	I+Prep
τῶν	τῶν	ὁ	DET
Λατίνων	λατίνων	Λατῖνος η ον	A
διεγεροῦντας	διεγεροῦντας	διεγείρω	V
ὡς	ὡς	ὡς (ὅς)	I+Conj
οἷόν	οἷον	οἷος	PRO+Rel
τε·	τε	τε	I+Part
οἳ	οἵ	ὅς ἥ ὅ	PRO+Rel
καὶ	καί	καί	I+Part
παραγενόμενοι	παραγενόμενοι	παραγίγνομαι	V
καὶ	καί	καί	I+Part
τοῖς	τοῖς	ὁ	DET
ἀπὸ	ἀπό	ἀπό	I+Prep
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
πεμπομένοις	πεμπομένοις	πέμπω	V
βέλεσι	βέλεσι	βέλος	N+Com
μὴ	μή	μή	I+Neg
τρωθῆναι	τρωθῆναι	τιτρώσκω	V
τὰ	τά	ὁ	DET
σώματα	σώματα	σῶμα	N+Com
δεδιότες,	δεδιότες	δείδω	V
ὀπισθόρμητοι	ὀπισθόρμητοι	ὀπισθόρμητος	A
γίνονται,	γίνονται	γίγνομαι	V
μηδὲν	μηδέν	μηδείς	PRO+Ind
ἢ	ἤ	ἤ (καί)	I+Part
ὀλίγα	ὀλίγα	ὀλίγος	A
πρὸς	πρός	πρός	I+Prep
ἓν	ἕν	εἷς	NUM+Car
μέρος	μέρος	μέρος	N+Com
δηλώσαντες,	δηλώσαντες	δηλόω	V
ᾧ	ᾧ	ὅς ἥ ὅ	PRO+Rel
π〈ροσπελάσαι〉	προσπελάσαι	προσπελάζω	V
δεδύνηνται.	δεδύνηνται	δύναμαι	V
Ἐφ´	ἐφ´	ἐπί	I+Prep
ᾧ	ᾧ	ὅς ἥ ὅ	PRO+Rel
καὶ	καί	καί	I+Part
μεμπταῖοι	μεμπταῖοι	μεμπταῖος	A
〈γενέσθαι〉	γενέσθαι	γίγνομαι	V
ἔδοξάν	ἔδοξαν	δοκέω	V
τισιν	τισιν	τις	PRO+Ind
ὑποστρέψαντες·	ὑποστρέψαντες	ὑποστρέφω	V
«δέον	δέον	δέω (δεήσω)	V
γὰρ	γάρ	γάρ	I+Part
πολλάκις	πολλάκις	πολλάκις	I+Adv
καὶ	καί	καί	I+Part
κατὰ	κατά	κατά	I+Prep
πολλὰ	πολλά	πολύς	A
τῶν	τῶν	ὁ	DET
τειχῶν	τειχῶν	τεῖχος	N+Com
μέρη	μέρη	μέρος	N+Com
περιιέναι	περιιέναι	περίειμι (εἶμι)	V
καὶ	καί	καί	I+Part
τὰ	τά	ὁ	DET
ὑπεσχημένα	ὑπεσχημένα	ὑπισχνέομαι	V
τῷ	τῷ	ὁ	DET
Μουράτῃ	μουράτῃ	Μουράτης	N+Ant
φανερὰ	φανερά	φανερός	A
καταστῆσαι,	καταστῆσαι	καθίστημι	V
λόγοις	λόγοις	λόγος	N+Com
τε	τε	τε	I+Part
χρήσασθαι	χρήσασθαι	χράομαι (–άω)	V
συμβουλίας,	συμβουλίας	συμβουλία	N+Com
ὡς	ὡς	ὡς (ὅς)	I+Conj
ἂν	ἄν	ἄν	I+Part
προθύμους	προθύμους	πρόθυμος	A
παρασκευάσωσι	παρασκευάσωσι	παρασκευάζω	V
πρὸς	πρός	πρός	I+Prep
τὸ	τό	ὁ	DET
κοινῇ	κοινῇ	κοινός	A
συνελθότας	συνελθότας	συνέρχομαι	V
σκέψασθαι	σκέψασθαι	σκέπτομαι	V
τὸ	τό	ὁ	DET
συνοῖσον,	συνοῖσον	συμφέρω	V
οὐ	οὐ	οὐ	I+Neg
καλῶς	καλῶς	καλῶς	I+Adv
πρὸς	πρός	πρός	I+Prep
ἡμᾶς	ἡμᾶς	ἡμεῖς	PRO+Per1p
διετέθησαν»,	διετέθησαν	διατίθημι	V
εἶπον,	εἶπον	λέγω	V
«ἠμεληκότες	ἠμεληκότες	ἀμελέω	V
τοῦ	τοῦ	ὁ	DET
ἐπιτάγματος».	ἐπιτάγματος	ἐπίταγμα	N+Com
Πλὴν	πλήν	πλήν	I+AdvPr
ἀλλ´	ἀλλ´	ἀλλά	I+Part
οὕτω	οὕτω	οὕτως	I+Adv
μὲν	μέν	μέν	I+Part
οὗτοι	οὗτοι	οὗτος	PRO+Dem
πράξαντες	πράξαντες	πράσσω	V
ὤφθησαν,	ὤφθησαν	ὁράω	V
εἴτ´	εἴτ´	εἴτε	I+Conj
ἐθελονταὶ	ἐθελονταί	ἐθελοντής	A
εἴτε	εἴτε	εἴτε	I+Conj
καὶ	καί	καί	I+Part
ἄκοντες.	ἄκοντες	ἄκων ουσα ον	A
Ὁ	ὁ	ὁ	DET
δὲ	δέ	δέ	I+Part
Μουράτης	μουράτης	Μουράτης	N+Ant
ἀνηνύτοις	ἀνηνύτοις	ἀνήνυτος	A
ἰδὼν	ἰδών	ὁράω	V
ἐπιχειρεῖν	ἐπιχειρεῖν	ἐπιχειρέω	V
ἐν	ἐν	ἐν	I+Prep
τούτῳ	τούτῳ	οὗτος	PRO+Dem
τῷ	τῷ	ὁ	DET
μέρει	μέρει	μέρος	N+Com
(οὐ	οὐ	οὐ	I+Neg
γὰρ	γάρ	γάρ	I+Part
οἷς	οἷς	ὅς ἥ ὅ	PRO+Rel
ἔξωθεν	ἔξωθεν	ἔξωθεν	I+AdvPr
μόνον	μόνον	μόνος	A
ἐκήρυττον	ἐκήρυττον	κηρύσσω	V
