text_form	form	lemma	pos
ܒܥܠܡܐ	ܒܥܠܡܐ	ܒـ@ܥܵܠܡܵܐ	PART@NOUN
ܦܩܘܕܘܬܗ	ܦܩܘܕܘܬܗ	ܦܵܩܘܿܕܘܼܬܵܐ@ܗܘܼ	NOUN@PRO_pers
ܕܒܪ	ܕܒܪ	ܕـ@ܒܪܵܐ 1	PART@NOUN
ܐܠܗܐ	ܐܠܗܐ	ܐܲܠܵܗܵܐ	NOUN
ܗܘ܆	ܗܘ	ܗܘܼ	PRO_pers
ܒܡ̈ܝܬܐ	ܒܡܝܬܐ	ܒـ@ܡܝܼܬܵܐ	PART@ADJ
ܕܐܚ̣ܝ	ܕܐܚܝ	ܕـ@ܐܲܚܝܼ	PART@V5
ܒܟܐ̈ܒܐ	ܒܟܐܒܐ	ܒـ@ܟܹܐܒܵܐ	PART@NOUN
ܕܐܣ̣ܝ	ܕܐܣܝ	ܕـ@ܐܲܣܝܼ	PART@V3
ܒܕܝ̈ܘܐ	ܒܕܝܘܐ	ܒـ@ܕܲܝܘܵܐ	PART@NOUN
ܕܐܦ̣ܩ.	ܕܐܦܩ	ܕـ@ܐܲܦܸ݁ܩ	PART@V5
ܕܟ̣̇ܝ	ܕܟܝ	ܕܲܟ݁ܝܼ	V3
ܓܖ̈ܒܐ	ܓܪܒܐ	ܓܲܪܒ݁ܵܐ	NOUN
ܘܚ̣̈ܙܝ	ܘܚܙܝ	ܘـ@ܚܙܵܐ	PART@V1
ܥ̈ܝܢܝ	ܥܝܢܝ	ܥܲܝܢܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܫܪܝܪܐܝܬ܆	ܫܪܝܪܐܝܬ	ܫܲܪܝܼܪܵܐܝܼܬ	ADV
ܫܚܠܦ	ܫܚܠܦ	ܫܲܚܠܸܦ	V7
ܡ̈ܝܐ	ܡܝܐ	ܡܲܝ̈ܵܐ	NOUN
ܠܚܡ̣ܪܐ	ܠܚܡܪܐ	ܠـ@ܚܲܡܪܵܐ	PART@NOUN
ܛ̇ܒܐ	ܛܒܐ	ܛܵܒܵܐ	ADJ
ܘܡܢܗ	ܘܡܢܗ	ܘـ@ܡܸܢ@ܗܘܼ	PART@PART@PRO_pers
ܐ̇ܫܬܝܬ.	ܐܫܬܝܬ	ܫܬܵܐ	V1
ܢܚ̣̇ܡ	ܢܚܡ	ܢܲܚܸܡ	V3
ܡܝ̣ܬܐ	ܡܝܬܐ	ܡܝܼܬܵܐ	ADJ
ܒܬܪ	ܒܬܪ	ܒܵܬܲܪ	PART
ܕܣ̣ܪܝ	ܕܣܪܝ	ܕـ@ܣܪܝܼ	PART@V1
ܘܒܗ	ܘܒܗ	ܘـ@ܒـ@ܗܘܼ	PART@PART@PRO_pers
ܚ̇ܐܪ	ܚܐܪ	ܚܵܪ	V1
ܗܘܝܬ܆	ܗܘܝܬ	ܗܘܵܐ	V1
ܘܐܚ̣ܝ	ܘܐܚܝ	ܘـ@ܐܲܚܝܼ	PART@V5
ܐܚܪܢܐ	ܐܚܪܢܐ	ܐ̄ܚܪܹܢܵܐ	PRO_ind
ܒܐܘܪܚܐ	ܒܐܘܪܚܐ	ܒـ@ܐܘܼܪܚܵܐ	PART@NOUN
ܕܩ̣ܒܪܐ	ܕܩܒܪܐ	ܕـ@ܩܲܒܪܵܐ	PART@NOUN
ܘܐ̇ܢܐ	ܘܐܢܐ	ܘـ@ܐܸܢܵܐ	PART@PRO_pers
ܥܡܗ.	ܥܡܗ	ܥܲܡ@ܗܘܼ	PART@PRO_pers
ܦܫ̣ܛ	ܦܫܛ	ܦܫܲܛ	V1
ܠܫܢܗ	ܠܫܢܗ	ܠܸܫܵܢܵܐ@ܗܘܼ	NOUN@PRO_pers
ܕܦܐܩܐ	ܕܦܐܩܐ	ܕـ@ܦܹܐܩܵܐ	PART@ADJ
ܘܡ̣̇ܠܠ	ܘܡܠܠ	ܘـ@ܡܲܠܸܠ	PART@V3
ܘܫ̈ܡ̣ܥܝ	ܘܫܡܥܝ	ܘـ@ܫܡܲܥ	PART@V1
ܐܕܢ̈ܝ܆	ܐܕܢܝ	ܐܸܕܢܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܘܣܡܝܐ	ܘܣܡܝܐ	ܘـ@ܣܲܡܝܵܐ	PART@ADJ
ܕܡܡܬܘܡ	ܕܡܡܬܘܡ	ܕـ@ܡܸܢ@ܡܬܘܿܡ	PART@PART@ADV
ܕܚ̣ܙܐ	ܕܚܙܐ	ܕـ@ܚܙܵܐ	PART@V1
ܢܘ̣ܗܪܐ	ܢܘܗܪܐ	ܢܘܼܗܪܵܐ	NOUN
ܘܒܗ	ܘܒܗ	ܘـ@ܒـ@ܗܘܼ	PART@PART@PRO_pers
ܚ̇ܐܪ	ܚܐܪ	ܚܵܪ	V1
ܗܘܝܬ.	ܗܘܝܬ	ܗܘܵܐ	V1
ܐܣܓܝ̣	ܐܣܓܝ	ܐܲܣܓܝܼ	V5
ܠܚ̣ܡܐ	ܠܚܡܐ	ܠܲܚܡܵܐ	NOUN
ܘܣ̣̇ܒܥ	ܘܣܒܥ	ܘـ@ܣܲܒ݁ܲܥ	PART@V3
ܐ̈ܠ̇ܦܐ	ܐܠܦܐ	ܐܵܠܦܵܐ	CARD
ܘܡܢܗ	ܘܡܢܗ	ܘـ@ܡܸܢ@ܗܘܼ	PART@PART@PRO_pers
ܐ̇ܟܠܬ܆	ܐܟܠܬ	ܐܸܟܲܠ	V1
ܘܡܢ	ܘܡܢ	ܘـ@ܡܸܢ	PART@PART
ܬܘܬܖ̈ܐ	ܬܘܬܪܐ	ܬܵܘܬ݁ܵܪܵܐ	NOUN
ܕܟܢ̣̈ܫܐ	ܕܟܢܫܐ	ܕـ@ܟܸܢܫܵܐ	PART@NOUN
ܕܣܒ̣ܥܘ	ܕܣܒܥܘ	ܕـ@ܣܒܲܥ	PART@V1
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܛ̇ܥܢܬ.	ܛܥܢܬ	ܛܥܸܢ	V1
ܡܝ̣ܬ	ܡܝܬ	ܡܝܼܬ	V1
ܒܙܩܝܦܐ	ܒܙܩܝܦܐ	ܒـ@ܙܩܝܼܦܵܐ 2	PART@NOUN
ܘܙܟ̣ܐ	ܘܙܟܐ	ܘـ@ܙܟܵܐ	PART@V1
ܠܡ̇ܘܬܐ	ܠܡܘܬܐ	ܠـ@ܡܵܘܬ݁ܵܐ	PART@NOUN
ܒܕܒܝ̣ܚܘܬܗ܆	ܒܕܒܝܚܘܬܗ	ܒـ@ܕܒܝܼܚܘܼܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܘܐܝܟܢ	ܘܐܝܟܢ	ܘـ@ܐܲܝܟ݁ܲܢܵܐ	PART@PRO_int
ܕܐܡ̇ܪܝܢ	ܕܐܡܪܝܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܚܒܖ̈ܝ	ܚܒܪܝ	ܚܲܒܪܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܩ̣ܡ	ܩܡ	ܩܵܡ	V1
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܘܣ̣ܥܪ	ܘܣܥܪ	ܘـ@ܣܥܲܪ	PART@V1
ܐܢܘܢ.	ܐܢܘܢ	ܐܸܢܘܿܢ	PRO_pers
ܫܦܝܪܐ	ܫܦܝܪܐ	ܫܲܦ݁ܝܼܪܵܐ	ADJ
ܟܝ	ܟܝ	ܟܲܝ	PART
ܕܐ̇ܡܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܗܕܐ	ܗܕܐ	ܗܵܕܸܐ	PRO_dem
ܒܝܬ	ܒܝܬ	ܒܲܝܢܲܝ	PART
ܟܦܘܖ̈ܐ܇	ܟܦܘܪܐ	ܟܵܦܘܿܪܵܐ	ADJ
ܕܡܫ̣ܡܥ	ܕܡܫܡܥ	ܕـ@ܫܡܲܥ	PART@V1
ܫ̇ܡܥܬ	ܫܡܥܬ	ܫܡܲܥ	V1
ܕܐܬܢܚ̇ܡ	ܕܐܬܢܚܡ	ܕـ@ܐܸܬܢܲܚܲܡ	PART@V4
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܡܠܬܟܘܢ.	ܡܠܬܟܘܢ	ܡܸܠܬ݂ܵܐ@ܐܲܢ̄ܬ݁ܘܿܢ	NOUN@PRO_pers
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܒ̇ܥܝܢ	ܒܥܝܢ	ܒܥܵܐ	V1
ܐܢܬܘܢ	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܕܐ̇ܡܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܕܚ̇ܙܝܬ	ܕܚܙܝܬ	ܕـ@ܚܙܵܐ	PART@V1
ܟܕ	ܟܕ	ܟܲܕ	PART
ܠܐ	ܠܐ	ܠܵܐ	PART
ܚ̇ܙ̣ܐ	ܚܙܐ	ܚܙܵܐ	V1
ܠܝ܆	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܘܕܓܠܐܝܬ	ܘܕܓܠܐܝܬ	ܘـ@ܕܲܓ݁ܵܠܵܐܝܼܬ	PART@ADV
ܐ̇ܟܪܙ	ܐܟܪܙ	ܐܲܟܪܸܙ	V5
ܩܘܫܬܐ	ܩܘܫܬܐ	ܩܘܼܫܬܵܐ 1	NOUN
ܒܡܣܐܒ	ܒܡܣܐܒ	ܒـ@ܡܲܣܒ݂ܵܐ	PART@NOUN
ܒܐ̈ܦܐ.	ܒܐܦܐ	ܒـ@ܐܲܦܹ݁̈ܐ	PART@NOUN
ܐܢ	ܐܢ	ܐܸܢ	PART
ܡܬܚ̇ܠܛܐ	ܡܬܚܠܛܐ	ܐܸܬܚܲܠܲܛ	V4
ܕܓܠܘܬܐ	ܕܓܠܘܬܐ	ܕܲܓ݁ܵܠܘܼܬܵܐ	NOUN
ܒܫܠܝܚܘܬܐ܆	ܒܫܠܝܚܘܬܐ	ܒـ@ܫܠܝܼܚܘܼܬܵܐ	PART@NOUN
ܦܫܝܩܐ	ܦܫܝܩܐ	ܦܫܝܼܩܵܐ	ADJ
ܗܝ	ܗܝ	ܗܝܼ	PRO_pers
ܕܐ̇ܡܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܡܐ	ܡܐ	ܡܵܐ	PRO_int
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܚ̇ܙܝܬ	ܚܙܝܬ	ܚܙܵܐ	V1
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܗ̇ܘ	ܗܘ	ܗܵܘ	PRO_dem
ܕܚ̇ܙܝܬ.	ܕܚܙܝܬ	ܕـ@ܚܙܵܐ	PART@V1
ܐܝܟܢ	ܐܝܟܢ	ܐܲܝܟ݁ܲܢܵܐ	PRO_int
ܐ̇ܡܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܕܐ̇ܢܐ	ܕܐܢܐ	ܕـ@ܐܸܢܵܐ	PART@PRO_pers
ܚ̇ܙܝܬܗ	ܚܙܝܬܗ	ܚܙܵܐ@ܗܘܼ	V1@PRO_pers
ܡܢ	ܡܢ	ܡܸܢ	PART
ܕܐܬܢܚ̇ܡ܆	ܕܐܬܢܚܡ	ܕـ@ܐܸܬܢܲܚܲܡ	PART@V4
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪܝܢ	ܕܐܡܪܝܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐ̇ܗܘܐ	ܐܗܘܐ	ܗܘܵܐ	V1
ܡ̇ܟܪܙ	ܡܟܪܙ	ܐܲܟܪܸܙ	V5
ܡܐ	ܡܐ	ܡܵܐ	PRO_int
ܕܡ̇ܠܦ	ܕܡܠܦ	ܕـ@ܐܲܠܸܦ	PART@V5
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܢܘܚܡܗ	ܢܘܚܡܗ	ܢܘܼܚܵܡܵܐ@ܗܘܼ	NOUN@PRO_pers
ܐܠܨ̇ܐ	ܐܠܨܐ	ܐܲܠܲܨ	V1
ܝܬܝܪ	ܝܬܝܪ	ܝܲܬ݁ܝܼܪ	ADV
ܡܢ	ܡܢ	ܡܸܢ	PART
ܐܬܘ̈ܬܗ܆	ܐܬܘܬܗ	ܐܵܬ݂ܵܐ@ܗܘܼ	NOUN@PRO_pers
ܘܗܐ	ܘܗܐ	ܘـ@ܗܵܐ	PART@INTJ
ܢܘܚܡܗ	ܢܘܚܡܗ	ܢܘܼܚܵܡܵܐ@ܗܘܼ	NOUN@PRO_pers
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܚ̇ܙ̣ܐ	ܚܙܐ	ܚܙܵܐ	V1
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܘܐܝܟܢ	ܘܐܝܟܢ	ܘـ@ܐܲܝܟ݁ܲܢܵܐ	PART@PRO_int
ܐܫܪ.	ܐܫܪ	ܐܲܫܲܪ	V5
ܚܕܐ	ܚܕܐ	ܚܲܕ	CARD
ܡܢ	ܡܢ	ܡܸܢ	PART
ܬܖ̈ܬܝܢ	ܬܪܬܝܢ	ܬܪܹ̈ܝܢ	CARD
ܡܣܬܥܪܐ	ܡܣܬܥܪܐ	ܐܸܣܬܥܲܪ	V2
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܐܢ	ܐܢ	ܐܸܢ	PART
ܐܫܪܟܘܢ܆	ܐܫܪܟܘܢ	ܐܲܫܲܪ@ܐܲܢ̄ܬ݁ܘܿܢ	V5@PRO_pers
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܐ̇ܕܓܠ	ܐܕܓܠ	ܕܲܓܸ݁ܠ	V3
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܐ̇ܬܓܢܐ	ܐܬܓܢܐ	ܐܸܬܓܲܢܝܼ	V4
ܒܟܪܘܙܘܬܐ.	ܒܟܪܘܙܘܬܐ	ܒـ@ܟܵܪܘܿܙܘܼܬܵܐ	PART@NOUN
ܐܢ	ܐܢ	ܐܸܢ	PART
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܕܐ̇ܢܐ	ܕܐܢܐ	ܕـ@ܐܸܢܵܐ	PART@PRO_pers
ܚ̇ܙܝܬܗ	ܚܙܝܬܗ	ܚܙܵܐ@ܗܘܼ	V1@PRO_pers
ܡ̇ܕܓܠ	ܡܕܓܠ	ܕܲܓܸ݁ܠ	V3
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܝ܆	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܘܐܢ	ܘܐܢ	ܘـ@ܐܸܢ	PART@PART
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܕܚܒܖ̈ܝ	ܕܚܒܪܝ	ܕـ@ܚܲܒܪܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܐܡ̣ܪܘ	ܐܡܪܘ	ܐܸܡܲܪ	V1
ܡܬ̇ܓܢܐ	ܡܬܓܢܐ	ܐܸܬܓܲܢܝܼ	V4
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܫܦܝܪܐ	ܫܦܝܪܐ	ܫܲܦ݁ܝܼܪܵܐ	ADJ
ܐ̇ܗܘܐ	ܐܗܘܐ	ܗܘܵܐ	V1
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܒܡܣܐܒ	ܒܡܣܐܒ	ܒـ@ܡܲܣܒ݂ܵܐ	PART@NOUN
ܒܐ̈ܦܐ܆	ܒܐܦܐ	ܒـ@ܐܲܦܹ݁̈ܐ	PART@NOUN
ܘܡܛܠ	ܘܡܛܠ	ܘـ@ܡܸܛܘܿܠ	PART@PART
ܗܢܐ	ܗܢܐ	ܗܵܢܵܐ	PRO_dem
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܚ̇ܙܝܬܗ	ܚܙܝܬܗ	ܚܙܵܐ@ܗܘܼ	V1@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܗ̇ܝܡܢ	ܡܗܝܡܢ	ܗܲܝܡܸܢ	V29
ܐܢ̣ܐ܀	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܫܡ̣ܥ	ܫܡܥ	ܫܡܲܥ	V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܟܠܢ	ܟܠܢ	ܟܘܿܠ@ܚܢܲܢ	PRO_ind@PRO_pers
ܪܚ̇ܡ	ܪܚܡ	ܪܚܸܡ	V1
ܩܘܫܬܐ	ܩܘܫܬܐ	ܩܘܼܫܬܵܐ 1	NOUN
ܦ̣̇ܢܝܘ	ܦܢܝܘ	ܦܲܢܝܼ	V3
ܗܢ̣ܘܢ܆	ܗܢܘܢ	ܗܸܢܘܿܢ	PRO_pers
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܩ̇ܪܒ	ܩܪܒ	ܩܪܸܒ	V1
ܠܟ	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܡܣܐܒ	ܡܣܐܒ	ܡܲܣܒ݂ܵܐ	NOUN
ܒܐ̈ܦܐ	ܒܐܦܐ	ܒـ@ܐܲܦܹ݁̈ܐ	PART@NOUN
ܐܢ	ܐܢ	ܐܸܢ	PART
ܬ̣̇ܫܪ	ܬܫܪ	ܐܲܫܲܪ	V5
ܠܢ.	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܗܕܐ	ܗܕܐ	ܗܵܕܸܐ	PRO_dem
ܒܝ̣ܫܐ	ܒܝܫܐ	ܒܝܼܫܵܐ	ADJ
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܬܗ̇ܝܡܢ	ܬܗܝܡܢ	ܗܲܝܡܸܢ	V29
ܠܟ̈ܢܘܬܟ܆	ܠܟܢܘܬܟ	ܠـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܘܢܦܫܟ	ܘܢܦܫܟ	ܘـ@ܢܲܦܫܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܒܠܚܘܕ	ܒܠܚܘܕ	ܒܲܠܚܘܿܕ	ADV
ܫܪܝܪܐ	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܠܟ	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܡܢ	ܡܢ	ܡܸܢ	PART
ܣ̈ܓܝܐܐ.	ܣܓܝܐܐ	ܣܲܓܝܼܐܵܐ	ADJ
ܟܕ	ܟܕ	ܟܲܕ	PART
ܪܗ̇ܛ	ܪܗܛ	ܪܗܸܛ	V1
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܒܬܪ	ܒܬܪ	ܒܵܬܲܪ	PART
ܩܘܫܬܐ	ܩܘܫܬܐ	ܩܘܼܫܬܵܐ 1	NOUN
ܟܫܠ̣ܐ	ܟܫܠܐ	ܟܸܫܠܵܐ	NOUN
ܡ̇ܣ̣ܓܝܬ܆	ܡܣܓܝܬ	ܐܲܣܓܝܼ@ܐܲܢ̄ܬ݁	V5@PRO_pers
ܘܒܫܠܝܚܘܬܐ	ܘܒܫܠܝܚܘܬܐ	ܘـ@ܒـ@ܫܠܝܼܚܘܼܬܵܐ	PART@PART@NOUN
ܣ̇ܝܡ̣ܬ	ܣܝܡܬ	ܣܵܡ@ܐܲܢ̄ܬ݁	V1@PRO_pers
ܡܘ̣ܡܐ	ܡܘܡܐ	ܡܘܼܡܵܐ	NOUN
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܩ̣̇ܒܠܬܗ̇.	ܩܒܠܬܗ	ܩܲܒܸ݁ܠ@ܗܝܼ	V3@PRO_pers
ܐ̇ܝܕܐ	ܐܝܕܐ	ܐܲܝܢܵܐ	PRO_int
ܦܐܝܐ	ܦܐܝܐ	ܦܲܐܝܵܐ	ADJ
ܕܡܠܬܐ	ܕܡܠܬܐ	ܕـ@ܡܸܠܬ݂ܵܐ	PART@NOUN
ܕܟܠܢ	ܕܟܠܢ	ܕـ@ܟܘܿܠ@ܚܢܲܢ	PART@PRO_ind@PRO_pers
ܬܬܗܝܡܢ	ܬܬܗܝܡܢ	ܐܸܬܗܲܝܡܲܢ	V30
ܠܟ܆	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܨܒܝܢܟ	ܨܒܝܢܟ	ܨܸܒܝܵܢܵܐ@ܐܲܢ̄ܬ݁	NOUN@PRO_pers
ܕܝܠܟ	ܕܝܠܟ	ܕܝܼܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܬܩ̣ܝܡ	ܬܩܝܡ	ܐܲܩܝܼܡ	V5
ܒܦܠܝܓܘܬܟ.	ܒܦܠܝܓܘܬܟ	ܒـ@ܦܠܝܼܓܘܼܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܡܢܐ	ܡܢܐ	ܡܵܢܵܐ	PRO_int
ܫܦܝܪ	ܫܦܝܪ	ܫܲܦ݁ܝܼܪܵܐ	ADJ
ܬܫ̣ܠܡ	ܬܫܠܡ	ܫܠܸܡ	V1
ܥܡܢ	ܥܡܢ	ܥܲܡ@ܚܢܲܢ	PART@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܗܕܡܐ܆	ܗܕܡܐ	ܗܲܕ݁ܵܡܵܐ	NOUN
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܬܬܦ̇ܠܓ	ܬܬܦܠܓ	ܐܸܬܦܲܠܲܓ	V4
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܫܘܝܘܬܢ	ܫܘܝܘܬܢ	ܫܵܘܝܘܼܬܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܘܬܦ̇ܠܗܕ	ܘܬܦܠܗܕ	ܘـ@ܦܲܠܗܸܕ	PART@V29
ܠܢ.	ܠܢ	ܠـ@ܚܢܲܢ	PART@PRO_pers
ܟܠܗ̇	ܟܠܗ	ܟܘܿܠ@ܗܝܼ	PRO_ind@PRO_pers
ܒܥ̇ܬܟ	ܒܥܬܟ	ܒܥܵܬ݂ܵܐ@ܐܲܢ̄ܬ݁	NOUN@PRO_pers
ܡܛܠ	ܡܛܠ	ܡܸܛܘܿܠ	PART
ܩܘܫܬܐ	ܩܘܫܬܐ	ܩܘܼܫܬܵܐ 1	NOUN
ܗܝ	ܗܝ	ܗܝܼ	PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ܆	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܗܢܘ	ܗܢܘ	ܗܵܢܵܐ@ܗܘܼ	PRO_dem@PRO_pers
ܩܘܫܬܐ	ܩܘܫܬܐ	ܩܘܼܫܬܵܐ 1	NOUN
ܕܬ̣̇ܫܪ	ܕܬܫܪ	ܕـ@ܐܲܫܲܪ	PART@V5
ܡܠܬܐ	ܡܠܬܐ	ܡܸܠܬ݂ܵܐ	NOUN
ܕܟܢ̈ܘܬܟ.	ܕܟܢܘܬܟ	ܕـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܟܕ	ܟܕ	ܟܲܕ	PART
ܡ̇ܗܦܟ	ܡܗܦܟ	ܐܲܗܦܸܟ	V5
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܕܬܩ̣ܝܡ	ܕܬܩܝܡ	ܕـ@ܐܲܩܝܼܡ	PART@V5
ܕܝܠܟ	ܕܝܠܟ	ܕܝܼܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܒܡܠܝܠܘܬܐ܆	ܒܡܠܝܠܘܬܐ	ܒـ@ܡܠܝܼܠܘܼܬܵܐ	PART@NOUN
ܚ̣ܙܝ	ܚܙܝ	ܚܙܵܐ	V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܬܣܪܘܚ	ܬܣܪܘܚ	ܣܪܲܚ 1	V1
ܛܒ̣ܥܐ	ܛܒܥܐ	ܛܲܒܥܵܐ	NOUN
ܫܘ̣ܝܐ	ܫܘܝܐ	ܫܘܵܐ	V1
ܕܫܠܝܚܘܬܐ.	ܕܫܠܝܚܘܬܐ	ܕـ@ܫܠܝܼܚܘܼܬܵܐ	PART@NOUN
ܕܐܝܟ	ܕܐܝܟ	ܕـ@ܐܲܝܟ݂	PART@PART
ܐܝܟܢܐ	ܐܝܟܢܐ	ܐܲܝܟ݁ܲܢܵܐ	PRO_int
ܡܣܬܒ̣ܪܐ	ܡܣܬܒܪܐ	ܐܸܣܬܒܲܪ	V2
ܠܟ	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܡܛܠ	ܡܛܠ	ܡܸܛܘܿܠ	PART
ܟܠܢ܆	ܟܠܢ	ܟܘܿܠ@ܚܢܲܢ	PRO_ind@PRO_pers
ܠܡܐ	ܠܡܐ	ܠܡܵܐ	PART
ܫܘ̣ܝܐܝܬ	ܫܘܝܐܝܬ	ܫܵܘܝܵܐܝܼܬ	ADV
ܐܬܛ̇ܝܒܢܢ	ܐܬܛܝܒܢܢ	ܐܸܬ݁ܛܲܝܲܒ	V4
ܕܢܕܓ̇ܠ	ܕܢܕܓܠ	ܕـ@ܕܲܓܸ݁ܠ	PART@V3
ܒܟ܆	ܒܟ	ܒـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܫܪܝܪ	ܫܪܝܪ	ܫܲܪܝܼܪܵܐ	ADJ
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܛ̇ܒ	ܛܒ	ܛܵܒ	ADV
ܡܢ	ܡܢ	ܡܸܢ	PART
ܟܠܢ	ܟܠܢ	ܟܘܿܠ@ܚܢܲܢ	PRO_ind@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ܆	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܐ̇ܘ	ܐܘ	ܐܵܘ	PART
ܕܡ	ܕܡ	ܕܲܡ	PART
ܟܠܢ	ܟܠܢ	ܟܘܿܠ@ܚܢܲܢ	PRO_ind@PRO_pers
ܕܓܠܢܢ	ܕܓܠܢܢ	ܕܲܓܸ݁ܠ	V3
ܒܟ	ܒܟ	ܒـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
